time,temperature,vibration,pressure,failure
2024-01-03 02:00:00,303.240839693948,57.29063645002364,64.56206635507112,0
2024-01-03 03:00:00,296.14917719583684,53.511654676270844,112.73740316790807,0
2024-01-03 04:00:00,293.23077999694044,53.41660231952626,86.57970308675092,0
2024-01-03 05:00:00,306.1167628884087,47.286850219317024,78.08321673992084,0
2024-01-03 06:00:00,310.3099952249595,37.834191958642904,77.91096344290008,0
2024-01-03 07:00:00,309.312801191162,38.784698525749725,108.67083220945058,0
2024-01-03 08:00:00,291.6078247677736,57.09352514455317,95.54850145550294,0
2024-01-03 09:00:00,296.9078762414878,50.19458255518883,66.36062432029178,0
2024-01-03 10:00:00,303.3126343140356,48.614877553927755,109.56075630384566,0
2024-01-03 11:00:00,309.7554512712236,45.76109957677647,71.20783738402345,0
2024-01-03 12:00:00,295.2082576215471,46.94811154519248,102.79642717036421,0
2024-01-03 13:00:00,298.1434102333618,60.46911794488139,104.76997851346108,0
2024-01-03 14:00:00,288.9366502599397,46.647559181319735,117.7115416339009,0
2024-01-03 15:00:00,288.03793375919327,36.58935286698431,135.63369572933703,0
2024-01-03 16:00:00,308.12525822394196,57.43651775540173,72.70647348198916,0
2024-01-03 17:00:00,313.56240028570824,47.95123336135283,98.95052287873901,0
2024-01-03 18:00:00,299.2798987841967,50.31395865532777,94.47329409911565,0
2024-01-03 19:00:00,310.03532897892023,66.0757830639951,108.67499371921924,1
2024-01-03 20:00:00,303.61636025047636,49.794394426494925,104.31337541867236,0
2024-01-03 21:00:00,293.5488024539488,52.891836731187254,92.9490751452676,0
2024-01-03 22:00:00,303.61395605508415,38.210765087016746,91.18195622778289,0
2024-01-03 23:00:00,315.3803656646597,47.8033054764904,77.67098289631905,0
2024-01-04 00:00:00,299.6417396089005,56.09526045208601,119.75723164813019,0
2024-01-04 01:00:00,315.64643655814007,34.446262661587575,109.18408363199059,0
2024-01-04 02:00:00,273.8025489591026,52.00845093115709,118.35536395590275,0
2024-01-04 03:00:00,308.21902504375225,51.00791072644806,93.79207727048973,0
2024-01-04 04:00:00,300.8704706823817,50.412874555874396,86.8632906261114,0
2024-01-04 05:00:00,297.00992649534135,60.37158898658243,78.43369866741544,0
2024-01-04 06:00:00,300.917607765355,53.344385148485216,107.17835167481319,0
2024-01-04 07:00:00,280.12431085399106,64.78071898356444,79.2041355094353,0
2024-01-04 08:00:00,297.8032811216249,40.06410484405964,136.973261379331,1
2024-01-04 09:00:00,303.5711257151175,51.35924567218348,73.8471483781312,0
2024-01-04 10:00:00,314.77894044741515,50.844667863899474,105.47320238425004,0
2024-01-04 11:00:00,294.8172978172635,39.3074550624492,131.33709414427574,0
2024-01-04 12:00:00,291.91506397106815,59.56295002091346,111.98179518527618,0
2024-01-04 13:00:00,294.98242956415464,73.24673305852818,103.51347424983558,0
2024-01-04 14:00:00,309.15402117702075,49.82993925516169,80.63032706076208,0
2024-01-04 15:00:00,303.28751109659686,55.05021088273767,72.36461622864593,0
2024-01-04 16:00:00,294.7023979623296,50.84518475815327,115.40100217835172,0
2024-01-04 17:00:00,305.13267433113356,42.864153300928244,130.12294481549893,0
2024-01-04 18:00:00,300.9707754934804,31.792397221979837,91.22300019043657,0
2024-01-04 19:00:00,309.6864499053289,42.94226516904635,77.21876984767297,0
2024-01-04 20:00:00,292.9794690612265,36.08041619048269,50.83661138901963,0
2024-01-04 21:00:00,296.72337853402234,67.04102078059118,80.38470312674924,0
2024-01-04 22:00:00,296.0789184686784,48.84890306076761,97.7268631500192,0
2024-01-04 23:00:00,285.3648505186788,46.54080670952829,131.98246481673468,0
2024-01-05 00:00:00,302.96120277064574,58.89153824787806,113.46267384465938,0
2024-01-05 01:00:00,302.6105527217989,38.78248897144112,106.10170809413506,0
2024-01-05 02:00:00,300.0511345664246,42.331359619954476,91.99760677397738,0
2024-01-05 03:00:00,297.65412866624854,50.68072269248621,88.33668565488088,0
2024-01-05 04:00:00,285.84629257949587,60.287689914234804,128.11295195015927,0
2024-01-05 05:00:00,295.7935467723464,55.01685045168788,104.0147708151678,0
2024-01-05 06:00:00,296.5728548347323,52.48325142515882,57.94798616157956,0
2024-01-05 07:00:00,291.97722730778383,50.78117735236016,86.52920704205515,0
2024-01-05 08:00:00,298.3871428833399,54.002358555267755,82.83567936456747,0
2024-01-05 09:00:00,304.04050856814536,52.016529051292544,89.07471981645071,0
2024-01-05 10:00:00,318.8618590121053,39.70027725223064,111.25821320570171,0
2024-01-05 11:00:00,301.74577812831836,50.46079221633151,97.85110236411501,0
2024-01-05 12:00:00,302.57550390722764,39.26311341082247,98.46269185992676,0
2024-01-05 13:00:00,299.25554084233835,50.81082542900824,126.26946322650474,0
2024-01-05 14:00:00,280.8122878470096,45.19352058511758,86.07077820426623,0
2024-01-05 15:00:00,299.73486124550783,75.39381622782861,137.283990517747,1
2024-01-05 16:00:00,300.6023020994103,49.601056162482884,86.57384817257828,0
2024-01-05 17:00:00,324.63242112485284,35.95760433738411,101.78396393225142,0
2024-01-05 18:00:00,298.07639035218875,48.658197893230756,94.37592809194466,0
2024-01-05 19:00:00,303.0154734233361,55.19358745637888,102.46838267001922,0
2024-01-05 20:00:00,299.65288230294755,66.73363946152523,108.89183990146257,0
2024-01-05 21:00:00,288.3132196238047,44.10547600061282,108.67670480177753,0
2024-01-05 22:00:00,311.42822814515023,34.1757202597636,84.9376533875884,0
2024-01-05 23:00:00,307.51933032686776,58.16837011430981,77.54170645104858,0
2024-01-06 00:00:00,307.91031947043047,36.19401294100349,150.06343581811421,0
2024-01-06 01:00:00,290.9061254520526,45.63844558492515,90.32031320798893,0
2024-01-06 02:00:00,314.027943109361,47.42379514489006,113.98424877343973,0
2024-01-06 03:00:00,285.9814893720772,49.30366546699892,67.84717378953607,0
2024-01-06 04:00:00,305.8685709380027,56.89164457074335,94.40774560190647,0
2024-01-06 05:00:00,321.9045562580998,43.16365717713612,97.45601232035114,0
2024-01-06 06:00:00,290.0946367486931,47.262707478332395,109.45630139855665,0
2024-01-06 07:00:00,294.33702270397225,49.857296470506114,45.55091718016122,0
2024-01-06 08:00:00,300.9965136508764,51.49597957518788,103.32281226156661,0
2024-01-06 09:00:00,294.965243458838,50.978271747079226,77.00517089264214,0
2024-01-06 10:00:00,284.4933656893387,54.3600577522258,106.48691422389848,0
2024-01-06 11:00:00,300.68562974806025,58.43839509641737,79.27341606323674,0
2024-01-06 12:00:00,289.37696286273894,53.92634115650968,82.89034608148837,0
2024-01-06 13:00:00,304.7359243063518,54.535855235092185,94.52744779213464,0
2024-01-06 14:00:00,290.80575765766196,34.17776833253522,78.95341060793609,0
2024-01-06 15:00:00,315.4993440501754,50.50227699165681,90.4893110652929,0
2024-01-06 16:00:00,292.16746707663765,54.79507548001609,76.1324846291337,0
2024-01-06 17:00:00,296.77938483794327,57.2894119457045,63.33659096602545,0
2024-01-06 18:00:00,308.1351721736967,43.07649225766206,120.35914104858719,0
2024-01-06 19:00:00,287.69135683566043,43.40960725111355,74.07902614352143,0
2024-01-06 20:00:00,302.27459934604127,44.258993247164014,96.42638224784032,0
2024-01-06 21:00:00,313.07142754282427,55.36413899891343,115.0578216298757,0
2024-01-06 22:00:00,283.92516765438774,60.33881054924208,87.70111794967914,0
2024-01-06 23:00:00,301.84633858532305,45.92539892708398,83.49668200508924,0
2024-01-07 00:00:00,302.59882794248426,59.07962313627049,104.52476177334843,0
2024-01-07 01:00:00,307.8182287177731,51.23479809164594,122.35867645454304,0
2024-01-07 02:00:00,287.6304928912192,48.757142228375635,76.61369469827062,0
2024-01-07 03:00:00,286.79543386915725,47.88615770182031,96.99704335965122,0
2024-01-07 04:00:00,305.21941565616896,57.46611364602157,65.35010810065344,0
2024-01-07 05:00:00,302.96984673233186,53.2557781678707,92.1359799263562,0
2024-01-07 06:00:00,302.50492850345876,72.75825427647638,100.68409369076151,0
2024-01-07 07:00:00,303.46448209496975,41.477753570026756,82.90750716489869,0
2024-01-07 08:00:00,293.1997527842151,55.181017020299755,90.86016332349537,0
2024-01-07 09:00:00,302.32253697161,44.70798990188487,71.83546463385099,0
2024-01-07 10:00:00,302.9307247329868,41.30713013011356,101.54157222762987,0
2024-01-07 11:00:00,292.85648581973635,49.89132862965028,121.11388497766299,0
2024-01-07 12:00:00,318.6577451114476,51.37352479407036,78.05712260459073,1
2024-01-07 13:00:00,304.73832920911786,79.18173555060093,87.54656466895234,0
2024-01-07 14:00:00,288.0869650279735,48.15854184316798,110.05092492908364,0
2024-01-07 15:00:00,306.5655360863383,38.69821270515317,124.24181438645472,0
2024-01-07 16:00:00,290.25318329772676,52.73010717494385,70.13620375582137,0
2024-01-07 17:00:00,307.87084603742454,29.253599624536317,96.62430525168101,0
2024-01-07 18:00:00,311.585955790074,49.08043217395734,105.6626164463905,1
2024-01-07 19:00:00,291.7931768164829,50.160252822951605,97.95887218742304,0
2024-01-07 20:00:00,309.63376129244324,57.94600382945212,50.46415866245826,0
2024-01-07 21:00:00,304.127809269365,59.736222494278465,110.02180018617544,0
2024-01-07 22:00:00,308.22060159994487,44.96430381092283,130.38672702181287,1
2024-01-07 23:00:00,318.9679298265395,48.49385985370067,102.33323502339007,1
2024-01-08 00:00:00,297.5461188399713,42.33879169389329,79.37787893411473,0
2024-01-08 01:00:00,292.4626383564251,38.71937445192306,89.73745507271434,0
2024-01-08 02:00:00,291.10485570374476,53.098947793806346,135.39826135311188,0
2024-01-08 03:00:00,291.84189715034563,37.26414451403401,118.19925081721118,0
2024-01-08 04:00:00,299.22898290585897,45.85373099428137,112.80053236768659,0
2024-01-08 05:00:00,303.4115197481664,40.048260401007624,107.12825167068752,0
2024-01-08 06:00:00,302.7669079933002,55.496831862902596,86.77725775618055,0
2024-01-08 07:00:00,308.2718324903602,68.01430099266489,95.98857638688463,0
2024-01-08 08:00:00,300.13001891877906,36.98412017196669,98.44154528642969,0
2024-01-08 09:00:00,314.53534077157315,31.469815171024308,110.99148632128887,0
2024-01-08 10:00:00,297.35343166762044,48.751131146499326,130.17837788533808,1
2024-01-08 11:00:00,327.2016916658962,50.15697795957758,122.36676273586255,0
2024-01-08 12:00:00,306.25667347765005,52.18659306757298,71.61231288407919,0
2024-01-08 13:00:00,291.4284244358372,45.53679484765655,104.47989937802097,0
2024-01-08 14:00:00,289.29107501938887,47.99360701174568,114.73526690335794,0
2024-01-08 15:00:00,304.8247241524318,53.67510410540602,112.37720660289271,0
2024-01-08 16:00:00,297.76537214674147,60.40430892644839,87.4153247322516,0
2024-01-08 17:00:00,307.1400049409209,30.449512296817172,158.28218431536723,1
2024-01-08 18:00:00,304.73237624573545,46.310605609685375,74.45830875337762,0
2024-01-08 19:00:00,299.2717108734313,52.13808793941063,78.336231066679,0
2024-01-08 20:00:00,291.53206281931597,40.82023895389264,104.67190162523153,0
2024-01-08 21:00:00,284.85152775314134,67.311696317673,142.33606109927706,1
2024-01-08 22:00:00,295.5348504793298,43.64590119771263,83.27610298591658,0
2024-01-08 23:00:00,308.56398794323474,49.58707312992717,94.68343268706016,0
2024-01-09 00:00:00,302.140937441302,55.56022096842291,121.54587346031386,0
2024-01-09 01:00:00,287.5426122128801,44.087152111981055,99.64275690224532,0
2024-01-09 02:00:00,301.7318092585118,31.534269521955828,93.30792290939408,0
2024-01-09 03:00:00,303.8531737972884,45.71345473083467,111.3126580377344,0
2024-01-09 04:00:00,291.16142563798866,60.2944055592704,105.45035980459187,0
2024-01-09 05:00:00,301.5372510594553,46.631048732148614,120.60877571273582,0
2024-01-09 06:00:00,300.58208718446,41.53565698541021,125.82937778130727,0
2024-01-09 07:00:00,288.57029702169376,59.256722095027214,106.14006120010724,0
2024-01-09 08:00:00,303.57787360348283,46.692251039769474,105.83465450756619,0
2024-01-09 09:00:00,305.60784526368235,44.89839186349783,104.28221964572268,0
2024-01-09 10:00:00,310.83051243175277,51.4945608966331,109.78261113298575,0
2024-01-09 11:00:00,310.53802052034905,57.70750209618787,101.10341275742928,1
2024-01-09 12:00:00,286.22330632042906,73.81713531732547,99.98783035355422,0
2024-01-09 13:00:00,290.6217496008488,58.27236107657423,123.93254241654485,0
2024-01-09 14:00:00,305.15035267208657,61.59839966388344,130.32232360710086,1
2024-01-09 15:00:00,305.1378595091221,44.940338010121444,69.84894110733158,0
2024-01-09 16:00:00,305.1504768630605,39.741318940305234,100.20042303481138,0
2024-01-09 17:00:00,338.5273149065472,50.62331349619123,86.22611133109531,1
2024-01-09 18:00:00,305.7089051069317,51.07169915259596,93.78057067027855,0
2024-01-09 19:00:00,311.355656401806,39.214872586354026,108.05032419470643,0
2024-01-09 20:00:00,309.54001763493204,48.24705470095987,113.38876743084937,0
2024-01-09 21:00:00,306.51391251305796,53.99317601719131,97.7574711277731,0
2024-01-09 22:00:00,296.8473075535965,53.6039339501808,61.73319330554394,0
2024-01-09 23:00:00,307.5896922049327,55.042878533842725,80.69908838847641,0
2024-01-10 00:00:00,292.27174785462427,52.90964730137443,117.92999340400331,0
2024-01-10 01:00:00,297.6318139325999,44.929913407299445,45.19147155930138,0
2024-01-10 02:00:00,295.14636452170896,44.86099373351157,123.74854303364,0
2024-01-10 03:00:00,300.8187413938632,38.010486020061236,110.42459981289083,0
2024-01-10 04:00:00,323.14658566673506,67.84775039185095,126.32352163060044,1
2024-01-10 05:00:00,281.3273480740825,50.13450364619293,96.0286162623808,0
2024-01-10 06:00:00,306.86260190374514,47.75146944205148,58.7718915195419,0
2024-01-10 07:00:00,283.8728412881035,40.71207918547541,108.60725283012997,0
2024-01-10 08:00:00,295.28068134210565,79.35657902327779,125.49306248076682,0
2024-01-10 09:00:00,310.8895059696737,39.26671967777104,118.49443611026842,1
2024-01-10 10:00:00,300.64280019095463,45.71152074393927,86.7461703302393,0
2024-01-10 11:00:00,289.2225522207069,54.15836836286061,101.73522150925294,0
2024-01-10 12:00:00,292.8469629074003,56.00212965744278,89.34327462440152,0
2024-01-10 13:00:00,306.79597748934674,59.579320552156844,83.61467071621256,0
2024-01-10 14:00:00,292.69633368282865,68.07608507769262,119.10777142359701,1
2024-01-10 15:00:00,302.16458589581976,55.06157655460712,76.04935377469675,0
2024-01-10 16:00:00,300.4557183990381,39.439692000333324,82.12367138836774,0
2024-01-10 17:00:00,293.4839965239418,47.430548748782186,77.91948733055229,0
2024-01-10 18:00:00,321.4394408932533,53.07832372513885,70.19504953401906,1
2024-01-10 19:00:00,306.33919022318014,70.68226041505824,102.92828583685207,1
2024-01-10 20:00:00,279.7485741334239,36.02194521575703,123.23006096963951,0
2024-01-10 21:00:00,301.8645431476943,62.025765052252275,96.30246487509469,0
2024-01-10 22:00:00,293.38213535231614,51.79914369546417,69.88504398871667,0
2024-01-10 23:00:00,308.5243333479622,58.37830535229481,116.79889079484056,0
2024-01-11 00:00:00,292.074792615673,48.98005283364068,133.71403508069943,1
2024-01-11 01:00:00,298.85263558533103,41.575673698736736,87.07515351706812,0
2024-01-11 02:00:00,305.04987278980457,57.50872779401332,90.42891466564564,0
2024-01-11 03:00:00,308.65755194170123,56.54431027105621,110.31321260166789,0
2024-01-11 04:00:00,287.99703592944223,59.72056965739722,132.43747495570102,0
2024-01-11 05:00:00,296.65498764159054,49.866953646213645,89.60331708549548,0
2024-01-11 06:00:00,295.25054688839043,44.001779766801505,73.3510043800359,0
2024-01-11 07:00:00,293.46670767426286,34.412130049761586,112.62837212544812,0
2024-01-11 08:00:00,317.654542402811,58.19373268139407,115.98136146284598,0
2024-01-11 09:00:00,304.04981710960953,54.23889482443986,100.12262900870454,0
2024-01-11 10:00:00,287.3911604566496,40.342173671360406,88.83733480685099,0
2024-01-11 11:00:00,309.17861947054774,44.614263267033756,119.88757461984093,0
2024-01-11 12:00:00,321.22156197012634,45.332411880485594,110.56072009095928,0
2024-01-11 13:00:00,310.32465260551146,35.17015568017582,84.63128966193014,0
2024-01-11 14:00:00,284.80630034045987,41.82317603394866,100.98189462611343,0
2024-01-11 15:00:00,295.1576592713375,38.66169643193646,72.96584935950708,0
2024-01-11 16:00:00,312.6691114918662,45.87520988112063,113.7178091287584,0
2024-01-11 17:00:00,292.9233053438122,42.61302501670437,94.75532861234288,0
2024-01-11 18:00:00,304.4381942814623,33.72995079133251,91.28578335230526,0
2024-01-11 19:00:00,307.7463405342934,70.22590230569482,99.34251029695132,0
2024-01-11 20:00:00,290.73069528421917,62.52540731029231,100.80615398660495,0
2024-01-11 21:00:00,299.404746439382,42.209805784800146,117.8986012313112,0
2024-01-11 22:00:00,267.5873265993093,52.7242139665361,111.82181062650443,0
2024-01-11 23:00:00,289.7561235866571,54.17465089821295,96.87181442414395,0
2024-01-12 00:00:00,297.4743184860684,61.91085854773477,115.27336299437991,0
2024-01-12 01:00:00,287.5221681803515,41.81394973339921,108.01474507383226,0
2024-01-12 02:00:00,316.32411303931633,60.92106783982426,91.46800727427926,0
2024-01-12 03:00:00,285.6985862203937,44.52094695793065,97.50563683527028,0
2024-01-12 04:00:00,295.59955513303015,36.641375958313866,97.03554222313758,0
2024-01-12 05:00:00,301.30740577286093,57.24136559314498,110.10522686348403,0
2024-01-12 06:00:00,314.4127328906612,62.907584241224285,92.65954770556716,0
2024-01-12 07:00:00,285.6413784882056,75.87908973530685,92.19181627156733,0
2024-01-12 08:00:00,311.6316375215496,38.002747349097866,139.37514618867917,1
2024-01-12 09:00:00,300.10233061019585,56.989196850807886,118.79470963494208,0
2024-01-12 10:00:00,290.1849134895205,45.90198756206467,84.78798671149721,0
2024-01-12 11:00:00,304.62103474263273,57.83358710524031,111.41881987884396,0
2024-01-12 12:00:00,301.9905969557347,35.295104487687496,102.36700131310354,0
2024-01-12 13:00:00,293.99783122841205,37.37230224301436,107.83102350520187,0
2024-01-12 14:00:00,300.6980208499002,42.24125176833516,102.74682649130209,0
2024-01-12 15:00:00,296.1468640313824,50.78964045668084,123.79285290970472,0
2024-01-12 16:00:00,301.1351734525125,43.58918733461645,106.91240689302892,0
2024-01-12 17:00:00,306.62130674521046,56.590543439134194,98.75822603571426,0
2024-01-12 18:00:00,315.86016816145354,60.26894618257914,120.84381153966035,1
2024-01-12 19:00:00,287.6218450117315,55.995775412453554,104.66570082175744,0
2024-01-12 20:00:00,321.33033374656264,66.18787639660869,102.42957158658116,1
2024-01-12 21:00:00,280.479122004775,54.15826629455343,106.28045204972229,0
2024-01-12 22:00:00,298.4821490496442,37.83103289659833,98.12781953267267,0
2024-01-12 23:00:00,305.8831720648458,63.6337651353834,100.18453985990938,0
2024-01-13 00:00:00,302.8099186773503,43.948437643940025,88.26610822476255,0
2024-01-13 01:00:00,293.77300480179406,59.1041849968557,84.97665560752242,0
2024-01-13 02:00:00,297.91877749642725,65.73734216555107,80.02859227035121,0
2024-01-13 03:00:00,295.06999065341165,54.566880107303994,72.16033426405848,0
2024-01-13 04:00:00,294.1063524305579,35.038411868353506,82.40565277230887,0
2024-01-13 05:00:00,308.4960209702102,40.81787833490208,96.51465931066149,0
2024-01-13 06:00:00,303.5701548596505,63.227444668851355,102.06235164891274,0
2024-01-13 07:00:00,293.07090404739347,48.308773143571834,94.57406873704718,0
2024-01-13 08:00:00,308.9959987543325,50.79573534942166,52.88593019745284,0
2024-01-13 09:00:00,303.0729952087661,57.58824416163609,131.49172715524685,1
2024-01-13 10:00:00,308.1286211883896,56.963228620803235,121.72960245780763,0
2024-01-13 11:00:00,306.29628841923613,52.78799812385461,108.91519702434258,0
2024-01-13 12:00:00,291.71004989077926,47.91331628779534,138.14981345106537,0
2024-01-13 13:00:00,294.3981895980303,46.87331554267643,80.45271765032578,0
2024-01-13 14:00:00,307.47293605123264,58.57898825291343,137.7525024125201,0
2024-01-13 15:00:00,306.10370265433465,55.53569531067793,80.69571846498904,0
2024-01-13 16:00:00,299.79098406035854,47.4269999938221,104.77475850582714,0
2024-01-13 17:00:00,301.1732738330878,60.82112312993141,74.52325349731592,0
2024-01-13 18:00:00,312.7766489578843,48.70965884870216,100.29388191088734,0
2024-01-13 19:00:00,294.0842861116417,41.48337825665607,107.72332995996777,0
2024-01-13 20:00:00,305.4709738117004,42.410293010966555,96.90619337730891,0
2024-01-13 21:00:00,297.97807347566106,40.21259163690234,114.27754888180274,0
2024-01-13 22:00:00,297.8231879677278,47.27589983396313,101.98028898974515,0
2024-01-13 23:00:00,310.9877685198719,62.33724278336193,89.55170543244981,0
2024-01-14 00:00:00,308.2541634898803,41.94904818969491,88.66373364395321,0
2024-01-14 01:00:00,308.1350963600064,51.884757610181026,116.21827545231393,0
2024-01-14 02:00:00,313.05478807154327,43.43310654372587,86.92515940386065,0
2024-01-14 03:00:00,300.21003841632756,47.39690958728563,118.30805940969874,0
2024-01-14 04:00:00,306.81952971294965,34.89958788014748,124.45423585663862,0
2024-01-14 05:00:00,296.89733243406545,47.79461770843463,66.6257227530774,0
2024-01-14 06:00:00,303.2416635248844,48.06294620195038,122.6585277460207,0
2024-01-14 07:00:00,298.6985694563231,55.402879440356955,141.208453968894,0
2024-01-14 08:00:00,300.9699596499272,52.232809132553705,105.04007522403857,0
2024-01-14 09:00:00,305.95157025436913,38.01607875047955,111.98168370589644,0
2024-01-14 10:00:00,291.8177931676653,60.84198244043543,120.74010648738317,0
2024-01-14 11:00:00,320.9238727568546,52.10303040221996,94.49035369641956,0
2024-01-14 12:00:00,289.93982618500297,51.98393517177487,103.64560447075739,0
2024-01-14 13:00:00,287.85811387212266,49.90817646614861,73.71600940753781,0
2024-01-14 14:00:00,311.58110873500067,44.8224255277778,102.77270057060902,1
2024-01-14 15:00:00,307.91662693962934,52.17802339748726,109.96223991289082,0
2024-01-14 16:00:00,306.24119817052156,54.75588435928582,110.32326045852939,0
2024-01-14 17:00:00,306.2834550926428,32.53104308654445,121.3084944719516,0
2024-01-14 18:00:00,299.87753227153087,44.61239162653904,84.50395643728942,0
2024-01-14 19:00:00,291.0274562851417,47.45053029596411,89.34786486653007,0
2024-01-14 20:00:00,300.75804558193727,52.56170605694278,137.9101469198271,1
2024-01-14 21:00:00,293.2283828848789,61.93311005927126,96.9934325247258,0
2024-01-14 22:00:00,309.7511973341775,42.28259185403218,104.00067574624656,0
2024-01-14 23:00:00,298.5294261849786,45.02038153182158,98.65979916549558,0
2024-01-15 00:00:00,291.74502803207486,44.8746588935345,83.56638347389955,0
2024-01-15 01:00:00,296.78614158347006,41.98472409895459,132.47058421783612,0
2024-01-15 02:00:00,304.1293145427562,46.528135048877374,89.44597176158788,0
2024-01-15 03:00:00,294.3627544719603,57.708022199879714,77.4542895258614,0
2024-01-15 04:00:00,291.7777960443357,39.461645046356544,90.98519445394497,0
2024-01-15 05:00:00,302.43687211491914,54.27814395152903,59.96587996548933,0
2024-01-15 06:00:00,302.4496657110872,32.98097769981665,86.97425070033637,0
2024-01-15 07:00:00,294.9305682462887,44.38662003557794,80.63742804295347,0
2024-01-15 08:00:00,295.2896169438168,46.70510699782014,112.34857261854648,0
2024-01-15 09:00:00,302.32049937357635,66.74859672914064,86.53171520880255,0
2024-01-15 10:00:00,285.51915658502674,47.25197695247312,117.75607871157698,0
2024-01-15 11:00:00,285.92536225623445,27.987565265490815,127.96967986138642,0
2024-01-15 12:00:00,292.81555778747565,30.011110931387503,115.62350672575198,0
2024-01-15 13:00:00,297.86552848288153,50.34029586346681,95.69223422279846,0
2024-01-15 14:00:00,303.10907565598006,56.13770855789909,102.82228993411186,0
2024-01-15 15:00:00,314.7535621694955,53.75455857627253,69.5003011971188,0
2024-01-15 16:00:00,308.57659623202017,51.675701058009906,97.3244125495752,0
2024-01-15 17:00:00,298.40061470036574,61.62259597505667,82.79123063866334,0
2024-01-15 18:00:00,299.8098379209731,44.60408779262868,113.88652762298598,0
2024-01-15 19:00:00,289.9747063536219,58.94910556026825,151.45504778488947,0
2024-01-15 20:00:00,299.8148686400761,33.679851149735825,109.99643271947619,0
2024-01-15 21:00:00,297.1134136107986,40.95052167061934,60.17719702090667,0
